"190t5869","68","102.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5870","68","102.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5871","68","105.65",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5872","68","105.65",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5873","68","106.93",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5874","68","106.93",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"189t5875","68","107.25","","","шт","0","2013-06-19 11:31:29"
"190t5876","68","106.93",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5877","68","138.18",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5878","68","138.18",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5879","68","102.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5919","68","116.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5920","68","116.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5921","68","116.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5922","68","116.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5923","68","143.88",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5924","68","143.88",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5936","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5937","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5938","68","62.39",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5939","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5940","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5941","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5942","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5943","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5944","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5945","68","56.99",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5946","68","56.99",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5947","68","56.99",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5948","68","73.47","","","шт","0","2013-06-19 11:31:29"
"190t5956","68","43.53","","","шт","38","2013-06-19 11:31:29"
"190t5957","68","44.31","","","шт","12","2013-06-19 11:31:29"
"190t5958","68","43.53",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5959","68","44.89","","","шт","0","2013-06-19 11:31:29"
"190t5960","68","44.89","","","шт","12","2013-06-19 11:31:29"
"190t5961","68","37.20",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5962","68","48.01","","","шт","18","2013-06-19 11:31:29"
"190t5963","68","48.01","","","шт","17","2013-06-19 11:31:29"
"190t5964","68","48.01","","","шт","40","2013-06-19 11:31:29"
"190t5965","68","48.01","","","шт","0","2013-06-19 11:31:29"
"190t5966","68","50.81","","","шт","10","2013-06-19 11:31:29"
"190t5967","68","50.81","","","шт","10","2013-06-19 11:31:29"
"190t5968","68","49.21",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5969","68","46.65","","","шт","16","2013-06-19 11:31:29"
"190t5970","68","46.65","","","шт","14","2013-06-19 11:31:29"
"190t5971","68","46.65","","","шт","0","2013-06-19 11:31:29"
"190t5972","68","62.12",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5973","68","62.12",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5974","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5975","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5977","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5978","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5979","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5980","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5981","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5982","68","60.19",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5984","68","61.98",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5985","68","61.98",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t8631","68","46.65","","","шт","9","2013-06-19 11:31:29"
"190t5814","68","36.51",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5815","68","36.51",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5816","68","36.51",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5817","68","36.51",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5818","68","51.11",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5819","68","51.11",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5820","68","51.11",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5821","68","52.71","","","шт","0","2013-06-19 11:31:29"
"190t5822","68","55.17",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5823","68","55.17",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"189t5824","68","158.74","","","шт","0","2013-06-19 11:31:29"
"190t5926","68","88.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5927","68","91.60","","","шт","9","2013-06-19 11:31:29"
"190t5928","68","88.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5929","68","88.83",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5930","68","91.60","","","шт","15","2013-06-19 11:31:29"
"190t5931","68","91.60","","","шт","0","2013-06-19 11:31:29"
"190t5932","68","97.32",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5933","68","100.36","","","шт","14","2013-06-19 11:31:29"
"190t5934","68","97.32",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5983","68","61.98",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5986","68","63.92","","","шт","0","2013-06-19 11:31:29"
"190t5988","68","64.68","","","шт","0","2013-06-19 11:31:29"
"190t5990","68","61.98",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5991","68","63.92","","","шт","0","2013-06-19 11:31:29"
"190t5993","68","64.68","","","шт","6","2013-06-19 11:31:29"
"190t5995","68","61.98",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t5997","68","74.13","","","шт","0","2013-06-19 11:31:29"
"190t5999","68","74.13","","","шт","0","2013-06-19 11:31:29"
"190t6001","68","76.84",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6003","68","69.69","","","шт","0","2013-06-19 11:31:29"
"190t6005","68","69.69","","","шт","7","2013-06-19 11:31:29"
"190t6007","68","76.84",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6045","68","72.61",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6048","68","72.61",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6049","68","72.61",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6050","68","76.45",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6051","68","74.34",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6053","68","74.34",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6054","68","74.34",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6055","68","82.99",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6056","68","82.99",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6057","68","82.99","","","шт","0","2013-06-19 11:31:29"
"190t6059","68","29.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6060","68","29.71","","","шт","1","2013-06-19 11:31:29"
"190t6061","68","29.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6062","68","29.71",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6063","68","32.27",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6064","68","32.27","","","шт","1","2013-06-19 11:31:29"
"190t6065","68","32.27","","","шт","24","2013-06-19 11:31:29"
"190t6066","68","32.27",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6067","68","34.30",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"193t6087","68","77.33","","","шт","1","2013-06-19 11:31:29"
"193t6088","68","73.49","","","шт","14","2013-06-19 11:31:29"
"193t6089","68","70.30","","","шт","12","2013-06-19 11:31:29"
"193t6090","68","75.97","","","шт","0","2013-06-19 11:31:29"
"193t6091","68","102.50","","","шт","9","2013-06-19 11:31:29"
"190t6092","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6093","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6094","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6095","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6096","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6097","68","119.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6098","68","122.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6099","68","125.82","","","шт","0","2013-06-19 11:31:29"
"190t6100","68","122.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6101","68","125.48",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6102","68","125.48",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6103","68","125.48",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6160","68","31.00","","","шт","0","2013-06-19 11:31:29"
"190t6161","68","31.00","","","шт","0","2013-06-19 11:31:29"
"190t6162","68","34.49",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6163","68","34.49",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6164","68","50.03",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6165","68","26.89",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6166","68","26.89",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6167","68","27.73","","","шт","0","2013-06-19 11:31:29"
"190t6168","68","27.73","","","шт","63","2013-06-19 11:31:29"
"190t6169","68","50.03",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6170","68","50.03",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6171","68","21.60",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6173","68","52.31",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6175","68","15.33","","","шт","64","2013-06-19 11:31:29"
"190t6176","68","31.38","","","шт","0","2013-06-19 11:31:29"
"190t6177","68","25.61",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6178","68","26.41","","","шт","0","2013-06-19 11:31:29"
"190t6179","68","26.41","","","шт","40","2013-06-19 11:31:29"
"190t6180","68","53.79",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6181","68","25.31",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6182","68","57.07",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6185","68","57.07",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6186","68","19.60","","","шт","0","2013-06-19 11:31:29"
"190t6187","68","34.32",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6188","68","59.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6189","68","59.01",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6190","68","66.85",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6191","68","29.97",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6192","68","29.40","","","шт","110","2013-06-19 11:31:29"
"190t6193","68","29.40","","","шт","120","2013-06-19 11:31:29"
"190t6194","68","29.40","","","шт","0","2013-06-19 11:31:29"
"190t6195","68","40.34",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6198","68","57.24",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"193t6199","68","96.56",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"193t6200","68","81.24",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6202","68","49.34",\N,\N,"штука",\N,"2013-06-19 11:31:29"
"190t6203","68","53.66",\N,\N,"штука",\N,"2013-06-19 11:31:29"
